,datestamp,county,wh,bl,as,ai_an,nh_pi,two_plus,oth,his,nonhis,unk,unk,cum
1,2020-12-07,APPLING,680,239,6,-,-,-,2,121,754,351,403,1278
2,2020-12-07,ATKINSON,278,87,0,-,-,-,0,154,288,189,112,554
3,2020-12-07,BACON,426,97,4,-,-,-,0,107,481,156,95,683
4,2020-12-07,BAKER,50,52,0,-,-,-,0,10,84,9,17,111
5,2020-12-07,BALDWIN,1293,798,22,-,-,-,2,71,1862,513,695,2628
6,2020-12-07,BANKS,679,26,9,-,-,-,1,53,622,179,219,894
7,2020-12-07,BARROW,2223,440,114,-,-,-,1,438,2257,913,996,3691
8,2020-12-07,BARTOW,3004,489,43,-,-,-,7,592,2624,1620,1947,5163
9,2020-12-07,BEN HILL,470,312,4,-,-,-,0,48,737,247,248,1033
10,2020-12-07,BERRIEN,458,84,0,-,-,-,2,42,524,99,77,643
11,2020-12-07,BIBB,2150,4527,89,-,-,-,0,184,6253,1181,1510,7947
12,2020-12-07,BLECKLEY,362,176,3,-,-,-,0,17,488,30,66,571
13,2020-12-07,BRANTLEY,458,23,1,-,-,-,0,4,461,101,118,583
14,2020-12-07,BROOKS,217,288,1,-,-,-,0,52,443,167,178,673
15,2020-12-07,BRYAN,996,242,18,-,-,-,2,65,1164,273,302,1531
16,2020-12-07,BULLOCH,1892,825,24,-,-,-,1,141,2505,677,773,3419
17,2020-12-07,BURKE,315,567,4,-,-,-,0,32,788,159,225,1045
18,2020-12-07,BUTTS,520,267,3,-,-,-,0,13,663,193,307,983
19,2020-12-07,CALHOUN,69,174,3,-,-,-,0,8,218,59,79,305
20,2020-12-07,CAMDEN,1133,398,18,-,-,-,0,93,1422,350,384,1899
21,2020-12-07,CANDLER,306,118,0,-,-,-,0,80,376,162,130,586
22,2020-12-07,CARROLL,2592,962,21,-,-,-,2,305,2303,947,1916,4524
23,2020-12-07,CATOOSA,1615,62,15,-,-,-,3,60,1420,764,979,2459
24,2020-12-07,CHARLTON,265,155,5,-,-,-,0,102,326,317,314,742
25,2020-12-07,CHATHAM,4802,4511,227,-,-,-,16,783,8492,1722,2003,11278
26,2020-12-07,CHATTAHOOCHEE,1453,261,35,-,-,-,0,132,677,345,1285,2094
27,2020-12-07,CHATTOOGA,698,92,5,-,-,-,4,89,622,454,542,1253
28,2020-12-07,CHEROKEE,7141,537,104,-,-,-,6,1646,6000,2415,2557,10203
29,2020-12-07,CLARKE,4177,1307,267,-,-,-,5,889,4794,1541,1614,7297
30,2020-12-07,CLAY,27,82,0,-,-,-,1,4,107,20,19,130
31,2020-12-07,CLAYTON,1331,6194,359,-,-,-,8,1588,6147,3084,3241,10976
32,2020-12-07,CLINCH,233,147,0,-,-,-,1,20,370,122,113,503
33,2020-12-07,COBB,13307,7385,792,-,-,-,27,6254,16996,8059,6320,29570
34,2020-12-07,COFFEE,1347,832,9,-,-,-,2,324,1849,735,752,2925
35,2020-12-07,COLQUITT,1316,451,14,-,-,-,1,766,1311,574,279,2356
36,2020-12-07,COLUMBIA,3121,1253,155,-,-,-,4,229,3979,1404,1729,5937
37,2020-12-07,COOK,439,230,1,-,-,-,0,53,650,175,142,845
38,2020-12-07,COWETA,2228,897,34,-,-,-,2,366,2726,894,963,4055
39,2020-12-07,CRAWFORD,134,85,0,-,-,-,0,2,204,46,59,265
40,2020-12-07,CRISP,275,364,8,-,-,-,1,40,589,145,164,793
41,2020-12-07,DADE,409,8,5,-,-,-,0,16,367,163,202,585
42,2020-12-07,DAWSON,1099,9,6,-,-,-,1,72,1023,175,195,1290
43,2020-12-07,DECATUR,645,596,2,-,-,-,1,127,1055,208,270,1452
44,2020-12-07,DEKALB,7083,13351,1372,-,-,-,17,3809,17638,7083,7459,28906
45,2020-12-07,DODGE,429,259,2,-,-,-,0,10,626,58,112,748
46,2020-12-07,DOOLY,171,236,2,-,-,-,0,33,374,56,58,465
47,2020-12-07,DOUGHERTY,662,2582,19,-,-,-,0,81,2958,309,533,3572
48,2020-12-07,DOUGLAS,1862,2592,99,-,-,-,3,776,3865,1036,951,5592
49,2020-12-07,EARLY,173,384,1,-,-,-,0,6,523,84,113,642
50,2020-12-07,ECHOLS,129,7,2,-,-,-,0,132,92,154,68,292
51,2020-12-07,EFFINGHAM,1463,383,13,-,-,-,0,104,1698,323,380,2182
52,2020-12-07,ELBERT,461,353,6,-,-,-,0,52,736,176,208,996
53,2020-12-07,EMANUEL,581,386,9,-,-,-,1,35,898,331,375,1308
54,2020-12-07,EVANS,238,139,1,-,-,-,0,86,343,152,101,530
55,2020-12-07,FANNIN,959,1,0,-,-,-,1,47,879,148,183,1109
56,2020-12-07,FAYETTE,1295,806,51,-,-,-,5,218,1852,871,958,3028
57,2020-12-07,FLOYD,2948,722,39,-,-,-,7,743,2789,1950,2134,5666
58,2020-12-07,FORSYTH,4763,240,320,-,-,-,6,1021,4256,1812,1864,7141
59,2020-12-07,FRANKLIN,953,111,9,-,-,-,0,71,961,235,276,1308
60,2020-12-07,FULTON,14133,16340,1085,-,-,-,38,4364,26957,10011,10286,41607
61,2020-12-07,GILMER,1148,6,6,-,-,-,0,241,899,183,203,1343
62,2020-12-07,GLASCOCK,46,10,0,-,-,-,0,0,51,11,16,67
63,2020-12-07,GLYNN,2428,1070,49,-,-,-,2,578,3113,747,605,4296
64,2020-12-07,GORDON,2000,129,46,-,-,-,8,683,1553,1236,1183,3419
65,2020-12-07,GRADY,534,297,0,-,-,-,2,237,620,122,98,955
66,2020-12-07,GREENE,282,279,1,-,-,-,0,41,441,136,216,698
67,2020-12-07,GWINNETT,14915,7620,2365,-,-,-,38,10677,17307,16229,13183,41167
68,2020-12-07,HABERSHAM,1989,68,36,-,-,-,0,486,1631,593,569,2686
69,2020-12-07,HALL,8400,829,104,-,-,-,0,4152,6983,4688,2886,14021
70,2020-12-07,HANCOCK,86,299,0,-,-,-,0,3,349,140,173,525
71,2020-12-07,HARALSON,828,25,2,-,-,-,0,9,500,148,494,1003
72,2020-12-07,HARRIS,630,238,6,-,-,-,0,29,791,149,203,1023
73,2020-12-07,HART,515,192,11,-,-,-,1,42,659,131,149,850
74,2020-12-07,HEARD,259,50,1,-,-,-,0,2,262,41,87,351
75,2020-12-07,HENRY,2526,3854,169,-,-,-,15,570,5451,2120,2663,8684
76,2020-12-07,HOUSTON,1924,1527,79,-,-,-,7,247,3216,1200,1274,4737
77,2020-12-07,IRWIN,205,128,1,-,-,-,0,24,328,112,94,446
78,2020-12-07,JACKSON,2581,216,81,-,-,-,7,312,2393,846,1026,3731
79,2020-12-07,JASPER,189,75,0,-,-,-,0,5,244,54,69,318
80,2020-12-07,JEFF DAVIS,605,84,4,-,-,-,0,116,592,174,159,867
81,2020-12-07,JEFFERSON,284,603,1,-,-,-,3,26,792,126,199,1017
82,2020-12-07,JENKINS,220,230,1,-,-,-,0,24,416,39,50,490
83,2020-12-07,JOHNSON,268,191,0,-,-,-,0,7,414,23,61,482
84,2020-12-07,JONES,481,222,4,-,-,-,0,7,636,105,169,812
85,2020-12-07,LAMAR,322,179,2,-,-,-,1,8,444,121,173,625
86,2020-12-07,LANIER,147,73,0,-,-,-,0,34,214,134,106,354
87,2020-12-07,LAURENS,1233,948,13,-,-,-,2,38,2024,171,305,2367
88,2020-12-07,LEE,454,302,5,-,-,-,1,19,689,121,175,883
89,2020-12-07,LIBERTY,498,788,23,-,-,-,1,103,1116,286,377,1596
90,2020-12-07,LINCOLN,125,99,0,-,-,-,0,3,195,66,92,290
91,2020-12-07,LONG,192,97,1,-,-,-,0,24,259,55,62,345
92,2020-12-07,LOWNDES,2116,1971,51,-,-,-,4,325,3938,1414,1293,5556
93,2020-12-07,LUMPKIN,1221,28,4,-,-,-,1,51,1189,183,197,1437
94,2020-12-07,MACON,70,161,1,-,-,-,0,25,229,89,67,321
95,2020-12-07,MADISON,757,135,9,-,-,-,0,103,720,304,382,1205
96,2020-12-07,MARION,87,86,2,-,-,-,0,23,167,48,33,223
97,2020-12-07,MCDUFFIE,318,369,2,-,-,-,0,35,586,167,235,856
98,2020-12-07,MCINTOSH,200,156,0,-,-,-,0,3,333,38,58,394
99,2020-12-07,MERIWETHER,242,368,3,-,-,-,1,7,562,61,106,675
100,2020-12-07,MILLER,185,145,1,-,-,-,0,12,317,35,37,366
101,2020-12-07,MITCHELL,353,503,3,-,-,-,0,64,737,97,155,956
102,2020-12-07,MONROE,495,317,3,-,-,-,3,18,759,180,221,998
103,2020-12-07,MONTGOMERY,280,95,0,-,-,-,0,38,339,35,33,410
104,2020-12-07,MORGAN,329,203,0,-,-,-,1,9,438,95,181,628
105,2020-12-07,MURRAY,1558,14,1,-,-,-,0,430,1198,485,430,2058
106,2020-12-07,MUSCOGEE,2396,3287,90,-,-,-,8,485,5108,1656,1844,7437
107,2020-12-07,NEWTON,1242,1840,18,-,-,-,3,270,2582,658,909,3761
109,2020-12-07,OCONEE,864,63,15,-,-,-,0,73,793,226,302,1168
110,2020-12-07,OGLETHORPE,307,132,1,-,-,-,0,38,387,110,125,550
111,2020-12-07,PAULDING,2516,974,24,-,-,-,9,371,2306,1094,1940,4617
112,2020-12-07,PEACH,322,471,4,-,-,-,0,52,727,219,237,1016
113,2020-12-07,PICKENS,1018,12,2,-,-,-,0,41,894,148,245,1180
114,2020-12-07,PIERCE,521,102,1,-,-,-,0,34,576,143,157,767
115,2020-12-07,PIKE,370,52,1,-,-,-,0,16,386,92,113,515
116,2020-12-07,POLK,1111,216,9,-,-,-,6,370,1043,797,726,2139
117,2020-12-07,PULASKI,184,184,3,-,-,-,1,5,301,23,89,395
118,2020-12-07,PUTNAM,423,330,4,-,-,-,0,81,603,212,285,969
119,2020-12-07,QUITMAN,5,34,0,-,-,-,0,0,40,7,6,46
120,2020-12-07,RABUN,609,10,1,-,-,-,0,71,526,124,147,744
121,2020-12-07,RANDOLPH,66,210,1,-,-,-,1,4,296,69,47,347
122,2020-12-07,RICHMOND,3014,5494,101,-,-,-,4,322,7788,1885,2388,10498
123,2020-12-07,ROCKDALE,712,1600,37,-,-,-,4,333,1885,555,690,2908
124,2020-12-07,SCHLEY,74,49,1,-,-,-,0,3,121,13,13,137
125,2020-12-07,SCREVEN,183,209,6,-,-,-,0,8,382,83,91,481
126,2020-12-07,SEMINOLE,278,196,0,-,-,-,0,8,454,30,42,504
127,2020-12-07,SPALDING,976,708,13,-,-,-,1,93,1371,406,640,2104
128,2020-12-07,STEPHENS,1295,170,13,-,-,-,0,28,1397,254,307,1732
129,2020-12-07,STEWART,51,135,4,-,-,-,0,299,186,398,103,588
130,2020-12-07,SUMTER,307,559,3,-,-,-,1,61,852,245,202,1115
131,2020-12-07,TALBOT,55,131,0,-,-,-,0,0,185,29,30,215
132,2020-12-07,TALIAFERRO,12,25,0,-,-,-,0,1,35,3,4,40
133,2020-12-07,TATTNALL,559,164,1,-,-,-,0,152,601,361,332,1085
134,2020-12-07,TAYLOR,103,147,0,-,-,-,1,5,254,44,36,295
135,2020-12-07,TELFAIR,322,137,1,-,-,-,1,33,398,76,106,537
136,2020-12-07,TERRELL,70,283,2,-,-,-,0,5,332,32,50,387
137,2020-12-07,THOMAS,854,906,10,-,-,-,2,75,1621,123,199,1895
138,2020-12-07,TIFT,1174,761,13,-,-,-,1,371,1855,592,315,2541
139,2020-12-07,TOOMBS,722,340,7,-,-,-,2,177,1029,657,522,1728
140,2020-12-07,TOWNS,543,4,4,-,-,-,1,17,519,64,80,616
141,2020-12-07,TREUTLEN,188,134,4,-,-,-,0,1,304,11,32,337
142,2020-12-07,TROUP,1183,1631,17,-,-,-,1,108,2353,664,1035,3496
143,2020-12-07,TURNER,136,185,4,-,-,-,0,14,321,75,65,400
144,2020-12-07,TWIGGS,71,163,1,-,-,-,0,3,211,36,57,271
145,2020-12-07,UNION,1049,6,6,-,-,-,0,21,1001,119,158,1180
147,2020-12-07,UPSON,449,351,3,-,-,-,0,17,791,172,167,975
148,2020-12-07,WALKER,1919,134,13,-,-,-,2,80,1697,921,1212,2989
149,2020-12-07,WALTON,1855,673,47,-,-,-,4,144,2267,755,923,3334
150,2020-12-07,WARE,912,586,9,-,-,-,1,82,1335,441,532,1949
151,2020-12-07,WARREN,39,130,0,-,-,-,1,2,156,27,39,197
152,2020-12-07,WASHINGTON,337,519,0,-,-,-,0,18,745,187,280,1043
153,2020-12-07,WAYNE,764,214,9,-,-,-,0,54,899,569,603,1556
154,2020-12-07,WEBSTER,16,29,0,-,-,-,0,0,45,1,1,46
155,2020-12-07,WHEELER,151,71,2,-,-,-,0,7,208,147,156,371
156,2020-12-07,WHITE,1297,26,1,-,-,-,0,30,1238,195,251,1519
157,2020-12-07,WHITFIELD,5265,258,56,-,-,-,3,3653,2935,3131,2125,8713
158,2020-12-07,WILCOX,168,126,1,-,-,-,0,7,273,17,32,312
159,2020-12-07,WILKES,170,180,0,-,-,-,0,24,324,46,48,396
160,2020-12-07,WILKINSON,177,212,0,-,-,-,0,5,352,55,87,444
161,2020-12-07,WORTH,335,306,1,-,-,-,0,10,610,55,77,697
